layer,transform,alpha,head,perturb_scale,rel_delta_fro,rel_delta_2
layer_4,ln,,10,0.0001,6.256756210582486e-05,4.8771800267066086e-05
layer_4,ln,,10,0.001,0.0005592455789962641,0.0003578893466692345
layer_4,ln,,10,0.01,0.005459347674818162,0.003508308738887587
layer_4,ln,,11,0.0001,4.849231903762617e-05,3.080934073220783e-05
layer_4,ln,,11,0.001,0.0006986013044485737,0.0005103980281991423
layer_4,ln,,11,0.01,0.005245709791097531,0.004124188563583299
layer_4,ln,,0,0.0001,5.793134757347789e-05,3.915691177239082e-05
layer_4,ln,,0,0.001,0.0004640631528645101,0.0002975530810039301
layer_4,ln,,0,0.01,0.005252956162519482,0.0031371446876612393
layer_4,ln,,1,0.0001,5.500222957792576e-05,3.677526964394377e-05
layer_4,ln,,1,0.001,0.0005278464750827434,0.00034600402627079014
layer_4,ln,,1,0.01,0.006127728062442179,0.0038007644636271786
layer_4,ln,,2,0.0001,7.707725193681929e-05,6.620774232002682e-05
layer_4,ln,,2,0.001,0.0006411156654536695,0.0004612726934128252
layer_4,ln,,2,0.01,0.00689559726440537,0.005411226122400407
layer_4,ln,,3,0.0001,6.031774349642975e-05,3.7671336610051755e-05
layer_4,ln,,3,0.001,0.0006150228196569658,0.0003944316004502262
layer_4,ln,,3,0.01,0.005831043317783642,0.0039407761664637785
layer_4,ln,,4,0.0001,7.457024280965338e-05,6.11391714569195e-05
layer_4,ln,,4,0.001,0.0006843605776198848,0.0005065334239410036
layer_4,ln,,4,0.01,0.006476130868971788,0.004820439600344192
layer_4,ln,,5,0.0001,5.3957520891119915e-05,3.4950741777340096e-05
layer_4,ln,,5,0.001,0.0005822927613541208,0.0004104813140629
layer_4,ln,,5,0.01,0.00523263799945963,0.003614520206609131
layer_4,ln,,6,0.0001,6.020828463208757e-05,3.980889991218665e-05
layer_4,ln,,6,0.001,0.0006136116711968394,0.0004489229402238123
layer_4,ln,,6,0.01,0.006639248314051821,0.004953925088266978
layer_4,ln,,7,0.0001,5.981457469883338e-05,3.8902565909494776e-05
layer_4,ln,,7,0.001,0.0006304001770529313,0.0003829773878313232
layer_4,ln,,7,0.01,0.005525485129235221,0.0036726899312912752
layer_4,ln,,8,0.0001,5.345635923681457e-05,3.207384426522822e-05
layer_4,ln,,8,0.001,0.0005477878385205208,0.000383371874407396
layer_4,ln,,8,0.01,0.004854381418996448,0.003070925889297848
layer_4,ln,,9,0.0001,4.946652676764671e-05,3.413637989704316e-05
layer_4,ln,,9,0.001,0.0005096206898211503,0.0003036084592567908
layer_4,ln,,9,0.01,0.005076272443405103,0.003049750787142238
layer_4,ln,,10,0.0001,5.9928928392973e-05,3.914216319923278e-05
layer_4,ln,,10,0.001,0.0005330151547734888,0.00036470176750795177
layer_4,ln,,10,0.01,0.005942304026122292,0.00400112933121387
layer_4,ln,,11,0.0001,5.446742967071321e-05,3.8572561983221504e-05
layer_4,ln,,11,0.001,0.0005693552925952215,0.0004309197751378687
layer_4,ln,,11,0.01,0.006111836317586175,0.00405954626811553
layer_4,ln,,0,0.0001,4.6634649875615305e-05,2.9691364320265065e-05
layer_4,ln,,0,0.001,0.0005018826217669884,0.0003664715212800002
layer_4,ln,,0,0.01,0.0053684189966874095,0.0033742925892681535
layer_4,ln,,1,0.0001,5.637088679694741e-05,4.007553196665713e-05
layer_4,ln,,1,0.001,0.000613564862449093,0.000449528496440447
layer_4,ln,,1,0.01,0.0059178324303823925,0.0036873208845757083
layer_4,ln,,2,0.0001,7.569403873528105e-05,6.002186089136351e-05
layer_4,ln,,2,0.001,0.0007530921483058726,0.0005322543957605735
layer_4,ln,,2,0.01,0.007588725156618292,0.005931976180039254
layer_4,ln,,3,0.0001,6.134237301782474e-05,4.1008653425823294e-05
layer_4,ln,,3,0.001,0.0006109994244340598,0.00038211853225718665
layer_4,ln,,3,0.01,0.006291129669578121,0.0036424455302052528
layer_4,ln,,4,0.0001,7.10416950144181e-05,5.446203014690719e-05
layer_4,ln,,4,0.001,0.00074291969541507,0.000517077085344019
layer_4,ln,,4,0.01,0.00783641976205223,0.006283855465644981
layer_4,ln,,5,0.0001,6.815942097693634e-05,5.219413917421756e-05
layer_4,ln,,5,0.001,0.0006636383899041278,0.00037964450368118975
layer_4,ln,,5,0.01,0.006165474110921427,0.003851093324607315
layer_4,ln,,6,0.0001,5.841188607729959e-05,3.942188465509459e-05
layer_4,ln,,6,0.001,0.0005769606856392159,0.0003736125168518248
layer_4,ln,,6,0.01,0.006341747152961845,0.004047787432921357
layer_4,ln,,7,0.0001,5.176142287867919e-05,2.8960664503424078e-05
layer_4,ln,,7,0.001,0.0005672709269836308,0.0003131465009942275
layer_4,ln,,7,0.01,0.006075300696735561,0.0038534542940859024
layer_4,ln,,8,0.0001,5.6093674902998356e-05,3.234641746938043e-05
layer_4,ln,,8,0.001,0.0005126390829814904,0.0003046553227084651
layer_4,ln,,8,0.01,0.005558330760381714,0.0034835106156031154
layer_4,ln,,9,0.0001,5.891025112902698e-05,4.0078442077005914e-05
layer_4,ln,,9,0.001,0.0005606497366832985,0.00039148109985534275
layer_4,ln,,9,0.01,0.006021772985718795,0.004516589767262716
layer_4,ln,,10,0.0001,6.351096675404975e-05,3.985649829615452e-05
layer_4,ln,,10,0.001,0.000654722986238434,0.00046471848676040643
layer_4,ln,,10,0.01,0.007083892996738264,0.004677759840122362
layer_4,ln,,11,0.0001,6.908745822622809e-05,5.257802860692997e-05
layer_4,ln,,11,0.001,0.0006656740565646603,0.0004904627871464283
layer_4,ln,,11,0.01,0.006496148575518469,0.004011105904911594
layer_4,ln,,0,0.0001,5.6111503659253706e-05,3.543074438897124e-05
layer_4,ln,,0,0.001,0.00048259060176811296,0.00030335076743323705
layer_4,ln,,0,0.01,0.004999498843754202,0.0033365934225353076
layer_4,ln,,1,0.0001,5.750597592712288e-05,3.709250398544928e-05
layer_4,ln,,1,0.001,0.0005898391838434229,0.0004351504346503118
layer_4,ln,,1,0.01,0.005983625021911088,0.003892939610878974
layer_4,ln,,2,0.0001,6.377178299280245e-05,4.846496071646311e-05
layer_4,ln,,2,0.001,0.0007245790753498109,0.0005365413035796194
layer_4,ln,,2,0.01,0.007606217611154869,0.006267851558417929
layer_4,ln,,3,0.0001,6.441997835786371e-05,4.627390854525909e-05
layer_4,ln,,3,0.001,0.0006471666629418272,0.0004546811902147008
layer_4,ln,,3,0.01,0.006947388230886147,0.0047555273456967966
layer_4,ln,,4,0.0001,6.07188772951186e-05,4.55377367478818e-05
layer_4,ln,,4,0.001,0.0006581396784659021,0.0005682803569966212
layer_4,ln,,4,0.01,0.006045054930393004,0.005117889593320789
layer_4,ln,,5,0.0001,6.277299923828267e-05,3.868322950676613e-05
layer_4,ln,,5,0.001,0.0005964453765542753,0.00039123275357592387
layer_4,ln,,5,0.01,0.00579332997841212,0.003401090895580688
layer_4,ln,,6,0.0001,5.774911022682333e-05,3.8353580413943047e-05
layer_4,ln,,6,0.001,0.0006382603665630751,0.00047448422837747243
layer_4,ln,,6,0.01,0.005491115158991453,0.0036925855020878487
layer_4,ln,,7,0.0001,5.419506466967196e-05,3.3124297442309854e-05
layer_4,ln,,7,0.001,0.000551952571439064,0.00037623315220104237
layer_4,ln,,7,0.01,0.0053835602629387445,0.0033963954581727675
layer_4,ln,,8,0.0001,5.736830995171232e-05,3.322145596594698e-05
layer_4,ln,,8,0.001,0.0006008456449563845,0.00039658246305962665
layer_4,ln,,8,0.01,0.0061539809686097045,0.003798788274452128
layer_4,ln,,9,0.0001,5.825008031489689e-05,4.0622324844928434e-05
layer_4,ln,,9,0.001,0.0005819516348256389,0.00035350490214046507
layer_4,ln,,9,0.01,0.005765343195378119,0.003614270043049774
layer_4,ln,,10,0.0001,6.673779191522547e-05,4.527583231408115e-05
layer_4,ln,,10,0.001,0.0006920485269908848,0.000461556419549011
layer_4,ln,,10,0.01,0.00648023802086655,0.0036692336651061295
layer_4,ln,,11,0.0001,6.058540660928177e-05,3.847889412093529e-05
layer_4,ln,,11,0.001,0.0007054457888533619,0.0005797610751256905
layer_4,ln,,11,0.01,0.006202915986185184,0.0042933392807051616
layer_4,ln,,0,0.0001,5.394762823503939e-05,4.239489868641447e-05
layer_4,ln,,0,0.001,0.0004665999030324416,0.00029174875484541955
layer_4,ln,,0,0.01,0.004779006567926319,0.0033033934299120872
layer_4,ln,,1,0.0001,5.598879688329019e-05,3.653441716093902e-05
layer_4,ln,,1,0.001,0.0004834354415784458,0.00032976377304106747
layer_4,ln,,1,0.01,0.005216890807932241,0.003030088552919157
layer_4,ln,,2,0.0001,7.39718043637701e-05,6.482735770686891e-05
layer_4,ln,,2,0.001,0.0006136623476767115,0.00046555391053103485
layer_4,ln,,2,0.01,0.007186168423273458,0.0060001568287373075
layer_4,ln,,3,0.0001,6.257087386037789e-05,4.896038923526606e-05
layer_4,ln,,3,0.001,0.0006615913214703332,0.0004952736935172956
layer_4,ln,,3,0.01,0.005630573996766105,0.0038218152476187273
layer_4,ln,,4,0.0001,5.8833701215705046e-05,4.547855460516941e-05
layer_4,ln,,4,0.001,0.0006301511501140071,0.00044147123270636896
layer_4,ln,,4,0.01,0.00722028605948411,0.00563094223523438
layer_4,ln,,5,0.0001,5.8101552131624375e-05,3.6608248694040546e-05
layer_4,ln,,5,0.001,0.000578671605762684,0.0003883030355728407
layer_4,ln,,5,0.01,0.005272218960952906,0.0035205834516613493
layer_4,ln,,6,0.0001,5.782461774448197e-05,4.204117751248694e-05
layer_4,ln,,6,0.001,0.0005694483846222011,0.0004025383538771718
layer_4,ln,,6,0.01,0.005517096156338963,0.00396823521485645
layer_4,ln,,7,0.0001,5.445658770776574e-05,3.406360330873601e-05
layer_4,ln,,7,0.001,0.0005326754287992058,0.0003643677627825661
layer_4,ln,,7,0.01,0.005600245183197627,0.004005063695380662
layer_4,ln,,8,0.0001,4.705005009215022e-05,3.0289992235011186e-05
layer_4,ln,,8,0.001,0.0004387151871826174,0.00028672421924394134
layer_4,ln,,8,0.01,0.005012668503741087,0.0033411831547806147
layer_4,ln,,9,0.0001,5.654807646548385e-05,4.943619930451645e-05
layer_4,ln,,9,0.001,0.0005180003557431938,0.00034896980722511116
layer_4,ln,,9,0.01,0.005729899619252297,0.003971897812533721
layer_4,ln,,10,0.0001,5.830924968961927e-05,3.673193537126313e-05
layer_4,ln,,10,0.001,0.0005736037365711335,0.00043672580406023956
layer_4,ln,,10,0.01,0.005546658682142155,0.0035340050185467776
layer_4,ln,,11,0.0001,5.885835285667345e-05,4.723132573360552e-05
layer_4,ln,,11,0.001,0.0006024544360325694,0.00044272364872480663
layer_4,ln,,11,0.01,0.005536516375300904,0.0036602138045843955
layer_4,ln,,0,0.0001,5.5559513319054466e-05,3.8112454409549265e-05
layer_4,ln,,0,0.001,0.000563434419988076,0.00042323709150644015
layer_4,ln,,0,0.01,0.005285530301993389,0.0035310840554232475
layer_4,ln,,1,0.0001,7.195577024142316e-05,5.215535565720626e-05
layer_4,ln,,1,0.001,0.0006449080567813606,0.0004593046858583152
layer_4,ln,,1,0.01,0.005861734003130534,0.003807722198515027
layer_4,ln,,2,0.0001,7.517869893918949e-05,6.213190186863929e-05
layer_4,ln,,2,0.001,0.0006247007716547686,0.00048684614542931847
layer_4,ln,,2,0.01,0.006489170942593365,0.00448861550854789
layer_4,ln,,3,0.0001,6.119799318958205e-05,3.641110529773092e-05
layer_4,ln,,3,0.001,0.0006215611869531744,0.0004287561752151894
layer_4,ln,,3,0.01,0.006032517922597383,0.0035411306077418343
layer_4,ln,,4,0.0001,6.487389874638939e-05,5.797604198467001e-05
layer_4,ln,,4,0.001,0.0006643512213402388,0.0005512635954587678
layer_4,ln,,4,0.01,0.00728836353221314,0.0063651387241306515
layer_4,ln,,5,0.0001,5.7287195889865156e-05,3.608034628601621e-05
layer_4,ln,,5,0.001,0.0005935534772506856,0.0004141875628598398
layer_4,ln,,5,0.01,0.004728941516645625,0.0027578101311553564
layer_4,ln,,6,0.0001,6.534378152561251e-05,4.4044525954918887e-05
layer_4,ln,,6,0.001,0.0006121055933844472,0.00037679475642724713
layer_4,ln,,6,0.01,0.005859963709360855,0.003519006848373911
layer_4,ln,,7,0.0001,6.236093327713624e-05,4.092143298420635e-05
layer_4,ln,,7,0.001,0.0005325284803406163,0.0003372420583113824
layer_4,ln,,7,0.01,0.005613355884738778,0.003622383854741227
layer_4,ln,,8,0.0001,5.4095367489881885e-05,3.625872615783003e-05
layer_4,ln,,8,0.001,0.000521985703254088,0.0002919769989040066
layer_4,ln,,8,0.01,0.005601383777817328,0.003965546073332153
layer_4,ln,,9,0.0001,5.2873996219556223e-05,3.552222640823186e-05
layer_4,ln,,9,0.001,0.0005835914134569907,0.0003716374286981973
layer_4,ln,,9,0.01,0.005848306073573388,0.004512827165638016
layer_4,ln,,10,0.0001,6.207768094941633e-05,4.555661755779554e-05
layer_4,ln,,10,0.001,0.0007480033557400003,0.0006250671522349702
layer_4,ln,,10,0.01,0.006201731099249442,0.00394715372145259
layer_4,ln,,11,0.0001,6.152831277459181e-05,4.195548553069667e-05
layer_4,ln,,11,0.001,0.0005898609244956132,0.0003517816241237276
layer_4,ln,,11,0.01,0.006610615283906784,0.0047797501622695035
layer_4,ln,,0,0.0001,4.930668409130507e-05,3.001833340113372e-05
layer_4,ln,,0,0.001,0.0005077872944174437,0.00033070810879299976
layer_4,ln,,0,0.01,0.005428337671886433,0.0032681083922501174
layer_4,ln,,1,0.0001,5.3173833016728886e-05,3.142521783669132e-05
layer_4,ln,,1,0.001,0.0006268931116744771,0.0004340706536703669
layer_4,ln,,1,0.01,0.006262436832286146,0.0039016767944207195
layer_4,ln,,2,0.0001,6.867572775476556e-05,5.443882185903275e-05
layer_4,ln,,2,0.001,0.000696820815220848,0.0005002173149994954
layer_4,ln,,2,0.01,0.006922800216887908,0.005899257412233572
layer_4,ln,,3,0.0001,6.487694528679618e-05,4.354790151708841e-05
layer_4,ln,,3,0.001,0.0005965652976846226,0.000368058662145365
layer_4,ln,,3,0.01,0.006445754293514547,0.004529906021558335
layer_4,ln,,4,0.0001,6.822894203776264e-05,5.4410000876303495e-05
layer_4,ln,,4,0.001,0.0006768662798247002,0.00047209309690858303
layer_4,ln,,4,0.01,0.00701956643835102,0.006023393366958388
layer_4,ln,,5,0.0001,6.347640904200983e-05,4.417990615390704e-05
layer_4,ln,,5,0.001,0.0005906191886185265,0.00042624930104379695
layer_4,ln,,5,0.01,0.006275422170153643,0.0041870551744673575
layer_4,ln,,6,0.0001,7.08856266145043e-05,5.514218387055665e-05
layer_4,ln,,6,0.001,0.0006157708732130061,0.0004160346280966389
layer_4,ln,,6,0.01,0.006334691349558719,0.004458451164684755
layer_4,ln,,7,0.0001,6.105504945495267e-05,3.942285703569645e-05
layer_4,ln,,7,0.001,0.0006016071609105854,0.00036521962110880476
layer_4,ln,,7,0.01,0.005715694012254978,0.003362588948136108
layer_4,ln,,8,0.0001,5.4037863323307135e-05,3.56408192719048e-05
layer_4,ln,,8,0.001,0.00048813848946273347,0.0002775522378082575
layer_4,ln,,8,0.01,0.005593098924416891,0.0034472660361203416
layer_4,ln,,9,0.0001,5.32536922587005e-05,3.2985888151195455e-05
layer_4,ln,,9,0.001,0.0005400034743215456,0.0003835843666810417
layer_4,ln,,9,0.01,0.005720124250966108,0.004347123679133701
layer_4,ln,,10,0.0001,5.854692184215417e-05,4.579973344387125e-05
layer_4,ln,,10,0.001,0.00068115268617257,0.0005606406530215597
layer_4,ln,,10,0.01,0.0058697357634344945,0.0042476406335577865
layer_4,ln,,11,0.0001,6.978657979679349e-05,5.207519782301557e-05
layer_4,ln,,11,0.001,0.0006037474524666161,0.0004529295554648439
layer_4,ln,,11,0.01,0.006922751197698238,0.005535216203335744
layer_4,ln,,0,0.0001,5.6295460403557606e-05,3.6171290622099035e-05
layer_4,ln,,0,0.001,0.0005607924885280508,0.0003488172678606385
layer_4,ln,,0,0.01,0.005416466430157325,0.003624594806992061
layer_4,ln,,1,0.0001,6.111039309816581e-05,3.6911777693074624e-05
layer_4,ln,,1,0.001,0.0006835639298035657,0.0004386799058187349
layer_4,ln,,1,0.01,0.006292883461169778,0.004460179761037047
layer_4,ln,,2,0.0001,7.279669303448307e-05,5.703949204159148e-05
layer_4,ln,,2,0.001,0.0006698235843283796,0.0005053705232763284
layer_4,ln,,2,0.01,0.007497525189948765,0.005701374191413643
layer_4,ln,,3,0.0001,6.374193375024025e-05,3.468496930334649e-05
layer_4,ln,,3,0.001,0.0007355547346438214,0.0004896034839157147
layer_4,ln,,3,0.01,0.007168290909242269,0.004809428117534412
layer_4,ln,,4,0.0001,7.91001855984538e-05,6.525694222043741e-05
layer_4,ln,,4,0.001,0.0008239796323442655,0.0006658973000601347
layer_4,ln,,4,0.01,0.006941520487665037,0.005046722831782629
layer_4,ln,,5,0.0001,7.37710253259493e-05,5.704079072514293e-05
layer_4,ln,,5,0.001,0.0006284462523495088,0.0004227029616958444
layer_4,ln,,5,0.01,0.006832903332637336,0.0038841167663551173
layer_4,ln,,6,0.0001,6.537420223611378e-05,4.320103162790284e-05
layer_4,ln,,6,0.001,0.0005591999430966238,0.0003151831450419154
layer_4,ln,,6,0.01,0.006280248827213704,0.004232733480212653
layer_4,ln,,7,0.0001,6.533265486100999e-05,4.225867387958094e-05
layer_4,ln,,7,0.001,0.0006229849284174334,0.00040187730920549273
layer_4,ln,,7,0.01,0.005847049001512649,0.0037948593352059553
layer_4,ln,,8,0.0001,5.2983127448702854e-05,3.3131694614015834e-05
layer_4,ln,,8,0.001,0.0005678056184974862,0.0003623896477769709
layer_4,ln,,8,0.01,0.0053393808365881455,0.0031879417809786235
layer_4,ln,,9,0.0001,5.342563193200407e-05,3.147852113481018e-05
layer_4,ln,,9,0.001,0.0005742265124552947,0.0003424272363123358
layer_4,ln,,9,0.01,0.005866717949446556,0.0035502249329835167
layer_4,ln,,10,0.0001,6.387607630217456e-05,3.751559042896752e-05
layer_4,ln,,10,0.001,0.0006694493972026289,0.00045006336300760515
layer_4,ln,,10,0.01,0.006031313074110149,0.003784091448765797
layer_4,ln,,11,0.0001,6.306640677678375e-05,3.900448970810575e-05
layer_4,ln,,11,0.001,0.0006757213982158969,0.00047077040202017005
layer_4,ln,,11,0.01,0.006650363806739928,0.0047915246505774445
layer_4,ln,,0,0.0001,4.677406804287085e-05,3.241112418113327e-05
layer_4,ln,,0,0.001,0.0005038842494393967,0.00032435163306335186
layer_4,ln,,0,0.01,0.0043588345746439746,0.0027206869399178275
layer_4,ln,,1,0.0001,5.05220007675716e-05,3.364534560545174e-05
layer_4,ln,,1,0.001,0.0006064854780249682,0.0004422383187556882
layer_4,ln,,1,0.01,0.005452644143319771,0.0037287791189980616
layer_4,ln,,2,0.0001,6.009478453312434e-05,4.36782407684992e-05
layer_4,ln,,2,0.001,0.0006634777164896554,0.0005465493665114215
layer_4,ln,,2,0.01,0.005467869275957732,0.0037564291764747943
layer_4,ln,,3,0.0001,5.8625225989538784e-05,3.8134027557144e-05
layer_4,ln,,3,0.001,0.000553356604060262,0.00032774812613642156
layer_4,ln,,3,0.01,0.006144902566331664,0.0045188864132000685
layer_4,ln,,4,0.0001,6.148802408270525e-05,4.4062028705344924e-05
layer_4,ln,,4,0.001,0.000653290688108156,0.0005616242729387745
layer_4,ln,,4,0.01,0.007253413550144576,0.006026094291416874
layer_4,ln,,5,0.0001,6.154811352204158e-05,4.71184186991109e-05
layer_4,ln,,5,0.001,0.0005683526373363824,0.00037892073813550924
layer_4,ln,,5,0.01,0.005435719345282512,0.0030924874783739933
layer_4,ln,,6,0.0001,5.615370663960883e-05,4.1037215643887465e-05
layer_4,ln,,6,0.001,0.0004638820093123662,0.00029772014904910283
layer_4,ln,,6,0.01,0.004676417159604129,0.002915106838410991
layer_4,ln,,7,0.0001,4.777284887788063e-05,3.122840554566242e-05
layer_4,ln,,7,0.001,0.0005592282467998739,0.00042702370166521574
layer_4,ln,,7,0.01,0.005776814580078603,0.004267075526501693
layer_4,ln,,8,0.0001,4.953682969979118e-05,3.0137986041106448e-05
layer_4,ln,,8,0.001,0.00048166033356265305,0.0002938903916796663
layer_4,ln,,8,0.01,0.0043280916115754665,0.0028343405082276274
layer_4,ln,,9,0.0001,5.584398717297647e-05,4.290693708505802e-05
layer_4,ln,,9,0.001,0.0005446591994666313,0.0003912933090395118
layer_4,ln,,9,0.01,0.005264624548419313,0.003493197757161122
layer_4,ln,,10,0.0001,5.915217943241239e-05,4.280286743694689e-05
layer_4,ln,,10,0.001,0.0005128242522278918,0.00032125645297073727
layer_4,ln,,10,0.01,0.0051313943563658345,0.003343315625683713
layer_4,ln,,11,0.0001,5.88639177409847e-05,4.116358780160826e-05
layer_4,ln,,11,0.001,0.0006185705665031197,0.00038510765608634415
layer_4,ln,,11,0.01,0.005697592839565894,0.004037274214957051
layer_4,ln,,0,0.0001,4.977632923175249e-05,2.694967469372284e-05
layer_4,ln,,0,0.001,0.0005438637161667042,0.0003423202390543924
layer_4,ln,,0,0.01,0.004951929731581122,0.0028471070788100377
layer_4,ln,,1,0.0001,7.145349677021048e-05,4.247426712607902e-05
layer_4,ln,,1,0.001,0.0006488748790645716,0.0003811236158253
layer_4,ln,,1,0.01,0.006271341730699359,0.00369084075211075
layer_4,ln,,2,0.0001,7.501870165709863e-05,4.976672250988475e-05
layer_4,ln,,2,0.001,0.0007645418046398707,0.0005885024897423299
layer_4,ln,,2,0.01,0.007694212796228745,0.005049829070355434
layer_4,ln,,3,0.0001,5.9752981403193744e-05,3.5452322580245324e-05
layer_4,ln,,3,0.001,0.0006287880611397051,0.000378929957633268
layer_4,ln,,3,0.01,0.006488842075271439,0.004631759381508638
layer_4,ln,,4,0.0001,6.850732955730289e-05,4.806762082250335e-05
layer_4,ln,,4,0.001,0.0007582569436721346,0.0005642852935211404
layer_4,ln,,4,0.01,0.007498584976994006,0.006053468116732196
